variant,file,mean_brightness_orig,mean_brightness_enh,mean_brightness_balance,contrast_orig,contrast_enh,entropy_orig,entropy_enh,edge_strength_orig,edge_strength_enh,laplacian_var_orig,laplacian_var_enh,over_exposure_orig,over_exposure_enh,noise_est_orig,noise_est_enh,edge_keep_ratio,ssim_to_original,Q_score
w/o DCP,D:\A题代码_公式包\clear text\cam245_02-02_22-06.jpeg,0.2840006351470947,0.4120076894760132,0.7491048899563875,0.23084423765321924,0.19811417877320261,7.325503826141357,7.463079929351807,0.27257803082466125,0.3169955313205719,1042.9568289361032,1398.8851110883893,0.024849076704545454,0.0016335227272727272,0.06421543657779694,0.0814397782087326,1.1629533216383692,0.8026831051104899,0.35438286259282925
w/o DCP,D:\A题代码_公式包\clear text\cam245_17-02_08-16.jpeg,0.44812455773353577,0.5215575695037842,0.9482864900068803,0.2241473731888966,0.21201117154986948,7.674623012542725,7.637491703033447,0.44583937525749207,0.5003862977027893,3742.2073267323785,4882.391725899878,0.014527107007575757,0.011967329545454545,0.12536169588565826,0.15202218294143677,1.1223466172755001,0.9389084841402549,0.5288195553729763
w/o DCP,D:\A题代码_公式包\clear text\cam245_17-02_09-21.jpeg,0.46433645486831665,0.5299021601676941,0.963458473032171,0.1960719750975638,0.18803561470544472,7.488080024719238,7.438488006591797,0.3607501983642578,0.39665478467941284,3017.6789189265646,3822.0871716421293,0.013109611742424242,0.011940696022727272,0.09459865093231201,0.11287225782871246,1.0995275631300858,0.9610784364573582,0.4680433550581904
w/o DCP,D:\A题代码_公式包\clear text\cam245_17-02_20-38.jpeg,0.3003353774547577,0.41480034589767456,0.7541824470866809,0.23320459056242654,0.20547006644613966,7.408227920532227,7.532761573791504,0.2427177131175995,0.2714674770832062,2052.6313491078577,2488.501160899286,0.04315814393939394,0.009511126893939395,0.06132237985730171,0.07669075578451157,1.118449359542377,0.8120483754909033,0.36672260053113637
w/o DCP,D:\A题代码_公式包\clear text\cam245_17-02_20-47.jpeg,0.3330221474170685,0.4394347071647644,0.7989721948450261,0.23570241657401403,0.2074049286364869,7.497023582458496,7.586350440979004,0.2533687651157379,0.28282323479652405,2196.9403823276657,2672.9630080425377,0.048384232954545456,0.012141927083333334,0.06717271357774734,0.0824669897556305,1.1162514679512803,0.8519788135421148,0.38763086079175907
w/o DCP,D:\A题代码_公式包\clear text\cam252_03-02_01-47.jpeg,0.32606789469718933,0.43356433510780334,0.7882987911050969,0.22083260660393533,0.20000489745488584,7.4488115310668945,7.543790340423584,0.3290231227874756,0.3784436583518982,2079.8479314356055,2647.3960696595736,0.027681107954545453,0.009650213068181817,0.0756518542766571,0.0966893658041954,1.1502038999885242,0.8598629243143108,0.41207100940245883
w/o DCP,D:\A题代码_公式包\clear text\cam255_17-02_08-11.jpeg,0.472038596868515,0.5203986167907715,0.9461793032559481,0.1945828015747981,0.17887400997600922,7.277055263519287,7.208995342254639,0.3116835057735443,0.366268128156662,2486.0959367340397,3136.2888863972858,0.02888849431818182,0.009738991477272727,0.08660878986120224,0.10938394069671631,1.1751284136036346,0.9473583219612398,0.44630296895066673
w/o DCP,D:\A题代码_公式包\clear text\cam255_17-02_09-21.jpeg,0.4791506826877594,0.526699423789978,0.9576353159817782,0.19607765503569688,0.17980570487820616,7.303783416748047,7.250701904296875,0.2990362048149109,0.35062530636787415,2223.0226385068936,2742.359737705821,0.02648259943181818,0.008830492424242425,0.07728057354688644,0.0973941758275032,1.1725178955646414,0.9474089171836798,0.4374202443305617
w/o DCP,D:\A题代码_公式包\clear text\cam255_17-02_09-32.jpeg,0.4712257981300354,0.5209228992462158,0.9471325440840287,0.19420167823386705,0.18093127071494916,7.237849235534668,7.220650672912598,0.32556527853012085,0.38168439269065857,2758.408625967684,3540.1998436014755,0.03104285037878788,0.009614701704545455,0.09560458362102509,0.12061337381601334,1.1723743429895512,0.9473726844299015,0.45912376896588825
w/o DCP,D:\A题代码_公式包\clear text\cam281_17-02_19-39.jpeg,0.2697230875492096,0.39308083057403564,0.7146924192255193,0.181337725350045,0.16041265015834938,7.0127668380737305,7.041385650634766,0.2684192657470703,0.3108973801136017,2217.0226248423173,2746.147114694839,0.023763020833333332,0.008575994318181818,0.07427991926670074,0.09431781619787216,1.1582528133058179,0.8413981398196414,0.3554115878599528
w/o DCP,D:\A题代码_公式包\clear text\cam287_02-02_20-52.jpeg,0.31795287132263184,0.43583664298057556,0.7924302599646827,0.20329115406557843,0.18188923200609103,7.414028167724609,7.439034461975098,0.2712878882884979,0.30039334297180176,1925.724907618112,2416.6505863694033,0.025423177083333335,0.007883522727272727,0.06484318524599075,0.07953318953514099,1.1072862168264541,0.8739042633234901,0.3722904443900505
w/o DCP,D:\A题代码_公式包\clear text\cam287_02-02_21-07.jpeg,0.3377175033092499,0.4429958462715149,0.805446993220936,0.23704096323110108,0.2093343524612688,7.546860218048096,7.61016845703125,0.3681195080280304,0.4173904359340668,2685.0351724086845,3466.8459664156153,0.04373224431818182,0.010493607954545455,0.0992831438779831,0.12293662875890732,1.133844926332055,0.8690608691457182,0.4440955628318259
w/o DCP,D:\A题代码_公式包\clear text\cam287_02-02_22-34.jpeg,0.30875369906425476,0.42897069454193115,0.7799467173489657,0.20372196170321052,0.18455679598656008,7.373979568481445,7.4212212562561035,0.3406059145927429,0.3988878130912781,2563.207676385401,3288.2862829255573,0.028776041666666665,0.012100497159090909,0.09488378465175629,0.11974402517080307,1.1711124213097563,0.8528212461663446,0.4218260566334605
w/o DCP,D:\A题代码_公式包\clear text\cam287_03-02_00-16.jpeg,0.30909162759780884,0.4275728166103363,0.7774051211097023,0.2116899703075038,0.18944858207015286,7.372553825378418,7.43418550491333,0.32883960008621216,0.37301307916641235,2571.428705036585,3204.0610555725434,0.03270596590909091,0.012766335227272727,0.09077692031860352,0.11148297041654587,1.1343313810558602,0.8559238327325597,0.40873405352940323
w/o DCP,D:\A题代码_公式包\clear text\cam287_03-02_08-01.jpeg,0.4388352334499359,0.5082906484603882,0.9241648153825239,0.22975276156326388,0.21217050476720944,7.586516380310059,7.591361045837402,0.48270517587661743,0.5359475612640381,3816.184644633513,4957.962084712088,0.03967211174242424,0.010635653409090909,0.13814319670200348,0.16507942974567413,1.110299982725523,0.9435953262816156,0.5306651695939618
w/o DCP,D:\A题代码_公式包\clear text\cam291_02-02_23-16.jpeg,0.2902068793773651,0.4137187600135803,0.7522159272974187,0.1728145143973026,0.17157472574259044,7.196248531341553,7.287843704223633,0.3090861439704895,0.3694300353527069,2472.622299067915,3258.5977983584726,0.009845525568181818,0.009401633522727272,0.08340784162282944,0.10886315256357193,1.1952332935522163,0.8626660681797662,0.4085765199212298
w/o DCP,D:\A题代码_公式包\clear text\cam291_02-02_23-35.jpeg,0.2977786660194397,0.4185400903224945,0.7609819824045354,0.17064208080863402,0.17050402059758812,7.183636665344238,7.2669854164123535,0.3093957006931305,0.370511919260025,2486.8772401885008,3275.343787925858,0.009978693181818182,0.009508167613636364,0.0834631472826004,0.10881873220205307,1.1975341174450085,0.8710591310126127,0.411444503744689
w/o DCP,D:\A题代码_公式包\clear text\cam291_02-02_23-53.jpeg,0.292831689119339,0.41592374444007874,0.7562249898910522,0.17178168429296903,0.1703653362127544,7.199439525604248,7.278528690338135,0.3051948845386505,0.3633252680301666,2492.5123129803414,3254.696629411252,0.009599905303030303,0.009520004734848484,0.08297672122716904,0.10768471658229828,1.1904697529703534,0.8657743437358548,0.406423300855468
w/o DCP,D:\A题代码_公式包\clear text\cam291_12-02_13-38.jpeg,0.4670604467391968,0.52195143699646,0.9490026127208362,0.2048011086642606,0.19328940249242937,7.311505317687988,7.329253196716309,0.4157518148422241,0.4625871181488037,3567.4021881733697,4515.036853643544,0.03209339488636364,0.01133996212121212,0.12134191393852234,0.14647504687309265,1.112652053786235,0.946603065269165,0.49478298207042665
w/o DCP,D:\A题代码_公式包\clear text\cam291_17-02_09-00.jpeg,0.47112372517585754,0.5281670689582825,0.9603037617423317,0.20625417009820401,0.1968783820560121,7.434890270233154,7.44183349609375,0.42544466257095337,0.47669562697410583,3642.7487620890174,4630.126244997519,0.02138080018939394,0.01268939393939394,0.12374772131443024,0.15013670921325684,1.1204645075630513,0.9448183886575595,0.5081329821560425
w/o DCP,D:\A题代码_公式包\clear text\cam291_17-02_19-30.jpeg,0.26947835087776184,0.39816319942474365,0.7239330898631702,0.19040500068657562,0.1770258247135087,7.047173976898193,7.172224044799805,0.3061869442462921,0.3476233184337616,2675.673807640522,3323.4508364212325,0.022419507575757575,0.010052675189393939,0.08754818886518478,0.10802699625492096,1.1353303309935043,0.8468046838378775,0.38422870191298975
w/o DCP,D:\A题代码_公式包\clear text\cam294_03-02_07-23.jpeg,0.49264582991600037,0.5390798449516296,0.9801451726393265,0.2277430572378335,0.20562726471037188,7.5054707527160645,7.430413246154785,0.3808749318122864,0.4364754855632782,3333.5596593335836,4314.376516661945,0.008928148674242424,0.009830729166666666,0.11325427144765854,0.13883982598781586,1.145981106226807,0.9544683110186549,0.5057327535650775
w/o DCP,D:\A题代码_公式包\clear text\cam296_17-02_20-02.jpeg,0.24301299452781677,0.37409043312072754,0.6801644238558682,0.19912933763027613,0.17736841557183955,6.978327751159668,7.1588335037231445,0.2817787528038025,0.3325463533401489,2345.76176186798,2964.589895587708,0.030705492424242423,0.010801373106060606,0.07615751773118973,0.09901162981987,1.1801682163068077,0.771557845518802,0.36494599768923114
w/o DCP,D:\A题代码_公式包\clear text\cam2_02-02_21-12 - .jpeg,0.31960001587867737,0.42964357137680054,0.781170129776001,0.17876810955986663,0.15968804130362327,7.182704925537109,7.068183422088623,0.22403186559677124,0.26103317737579346,1614.6317330262857,1959.2877377666039,0.013914535984848484,0.007558001893939394,0.05442877858877182,0.06958522647619247,1.1651609814370456,0.8875781573352756,0.3467076838044594
w/o DCP,D:\A题代码_公式包\clear text\cam301_17-02_19-26.jpeg,0.2713843286037445,0.3851816952228546,0.7003303549506448,0.18047690387680548,0.1596347473224962,7.052769660949707,7.03538703918457,0.17513437569141388,0.19696472585201263,1619.7205659617978,1861.8588050465282,0.024946732954545456,0.00780658143939394,0.03961608186364174,0.050522539764642715,1.1246491142727284,0.8411429273734736,0.30114052172495004
w/o DCP,D:\A题代码_公式包\clear text\cam313_02-02_10-18.jpeg,0.46594738960266113,0.5213712453842163,0.9479477188803932,0.19423490619887596,0.17619614434143124,7.119455814361572,7.081060886383057,0.31757307052612305,0.360687255859375,2420.500689251657,3069.9526353266738,0.035970052083333336,0.008525686553030303,0.08876713365316391,0.10869553685188293,1.1357614717949525,0.9603568370552905,0.4327996582227679
w/o DCP,D:\A题代码_公式包\clear text\cam313_02-02_10-29.jpeg,0.4618646800518036,0.5198587775230408,0.9451977773146195,0.19518125885984933,0.1778799861239612,7.063117980957031,7.078464984893799,0.3208010196685791,0.3646945357322693,2508.803414356207,3194.740343261935,0.040077533143939394,0.008945904356060606,0.09101385623216629,0.11134152859449387,1.1368247591363303,0.9596461119091516,0.43674759152245185
w/o DCP,D:\A题代码_公式包\clear text\cam313_03-02_00-03.jpeg,0.28337886929512024,0.4097561836242676,0.7450112429532136,0.17176583181629393,0.16071595766402696,7.0388312339782715,7.103353500366211,0.2820214629173279,0.33644917607307434,2029.4458177115614,2593.5259946541482,0.01591796875,0.008735795454545454,0.07739301025867462,0.10033413022756577,1.1929913787296025,0.8557653883694111,0.37351336277499514
w/o DCP,D:\A题代码_公式包\clear text\cam313_03-02_10-22.jpeg,0.4503353238105774,0.5110252499580383,0.9291368181055242,0.19936505780768696,0.17955367173642875,7.4006876945495605,7.297262191772461,0.3163479268550873,0.36068791151046753,2333.760353407811,2978.4913166953315,0.02003136837121212,0.007993016098484849,0.0869036465883255,0.1068766787648201,1.1401620536646122,0.9534540365499149,0.4341915070406269
w/o DCP,D:\A题代码_公式包\clear text\cam315_02-02_22-54.jpeg,0.3443772792816162,0.44136467576026917,0.8024812286550348,0.2081517827471672,0.1863445720785772,7.252663612365723,7.279216766357422,0.23712094128131866,0.27054551243782043,1877.0940315372688,2277.9717591347094,0.028870738636363635,0.008383641098484848,0.060689639300107956,0.07706751674413681,1.1409600185025863,0.8955653570424614,0.37148505155951145
w/o DCP,D:\A题代码_公式包\clear text\cam315_03-02_00-21.jpeg,0.35004109144210815,0.44129103422164917,0.802347334948453,0.2099377502393732,0.1811759380812369,7.267601013183594,7.217465400695801,0.22113041579723358,0.2514408230781555,1788.4567619554134,2132.168385919189,0.03188032670454546,0.009443063446969697,0.057260945439338684,0.07211635261774063,1.1370702557184513,0.8987608165494108,0.35956653333598654
w/o DCP,D:\A题代码_公式包\clear text\cam315_31-01_03-02.jpeg,0.34420278668403625,0.43958374857902527,0.7992431792345913,0.21382199416934444,0.19464913874960912,7.4153337478637695,7.499560356140137,0.22101029753684998,0.2572544813156128,1776.480110472083,2158.279289513571,0.02138671875,0.007469223484848485,0.0560099296271801,0.07270152121782303,1.1639932087945069,0.8827690601359108,0.3773461337650467
w/o DCP,D:\A题代码_公式包\clear text\cam320_03-02_00-40.jpeg,0.330578476190567,0.43526843190193176,0.7913971489126032,0.201113293528846,0.180192629291467,7.290308475494385,7.233850955963135,0.2683147192001343,0.3048011064529419,2056.4398840679523,2532.1294997380696,0.019386245265151515,0.009158972537878788,0.0722976103425026,0.09002422541379929,1.1359835922898571,0.8894612454624413,0.37693298574088
w/o DCP,D:\A题代码_公式包\clear text\cam323_02-02_19-13.jpeg,0.2641791105270386,0.3902841806411743,0.7096076011657715,0.16945818233878,0.15386212828778914,6.874680519104004,6.835029602050781,0.20774830877780914,0.23619328439235687,2072.0594723163863,2482.400272926343,0.01572857481060606,0.00996389678030303,0.05726361647248268,0.07161515206098557,1.1369203486957464,0.8563973369687122,0.3220090156683616
w/o DCP,D:\A题代码_公式包\clear text\cam323_02-02_21-12.jpeg,0.2751135528087616,0.3981489837169647,0.7239072431217539,0.16859555733780343,0.154442892164964,6.931291580200195,6.93798828125,0.21779179573059082,0.24956880509853363,2099.9643757521153,2539.5312928471335,0.017510061553030302,0.010469933712121212,0.060775261372327805,0.0762680396437645,1.1459054596138507,0.8653843269278015,0.3343426045641127
w/o DCP,D:\A题代码_公式包\clear text\cam327_02-02_20-26.jpeg,0.2902718186378479,0.41601136326789856,0.7563842968507246,0.14892003477418542,0.14617656965129713,6.813596248626709,6.923911094665527,0.22460828721523285,0.2603989839553833,1781.0987710012134,2274.237578771493,0.010715553977272727,0.007919034090909091,0.057094279676675797,0.07326772809028625,1.1593472021756286,0.8904093936385964,0.3393528247178346
w/o DCP,D:\A题代码_公式包\clear text\cam327_02-02_21-38.jpeg,0.2923278212547302,0.41331231594085693,0.7514769380742853,0.1438644358300394,0.14228333599139736,6.727465629577637,6.807559490203857,0.2170652449131012,0.25354257225990295,1762.4051382015339,2252.207736039455,0.009232954545454546,0.007454427083333334,0.05766313150525093,0.0737055093050003,1.1680477736197545,0.8998707881117225,0.33488494458497226
w/o DCP,D:\A题代码_公式包\clear text\cam327_03-02_01-07.jpeg,0.3074169158935547,0.4240536689758301,0.7710066708651455,0.1534570389872012,0.14600636312285423,6.798798084259033,6.904316425323486,0.21245375275611877,0.24512073397636414,1738.960974525254,2185.5522004190993,0.014000355113636363,0.008762428977272727,0.05558641627430916,0.07053398340940475,1.1537603902931712,0.9071632589395203,0.336572371288154
w/o DCP,D:\A题代码_公式包\clear text\cam331_17-02_07-45.jpeg,0.5210294723510742,0.5562355518341064,0.9886626330288975,0.2317626948157692,0.2119192694637344,7.505138397216797,7.452448844909668,0.3557065427303314,0.41136306524276733,3336.118863770316,4398.940025019711,0.011840080492424243,0.011088423295454546,0.10812323540449142,0.13379399478435516,1.1564675241830453,0.9570891689917178,0.5092981617086999
w/o DCP,D:\A题代码_公式包\clear text\cam335_02-02_21-18.jpeg,0.2866123914718628,0.4036533832550049,0.7339152422818269,0.20029771093695994,0.17971978286924342,7.153689384460449,7.217228889465332,0.29740363359451294,0.35112813115119934,2704.8390282293763,3444.615106364794,0.023496685606060608,0.010031960227272728,0.09151406586170197,0.11589565128087997,1.1806450334293104,0.844771370038341,0.40028748949433174
w/o DCP,D:\A题代码_公式包\clear text\cam335_17-02_08-17.jpeg,0.5292103886604309,0.5613222718238831,0.9794140512293036,0.18453414734514326,0.1756307159424508,7.003998756408691,7.005755424499512,0.246600940823555,0.2845330834388733,2312.686962445883,2837.26323524222,0.011123934659090909,0.009383877840909091,0.06744281947612762,0.08342251181602478,1.1538199846837605,0.964971344496286,0.419391110244244
w/o DCP,D:\A题代码_公式包\clear text\cam338_17-02_20-48.jpeg,0.2979084253311157,0.40948376059532166,0.7445159283551301,0.17363796901448178,0.1532388002155568,6.918959617614746,6.856528282165527,0.21827130019664764,0.2520991265773773,1765.7460757392955,2080.890722770367,0.022342566287878788,0.00859375,0.05521482229232788,0.06966894865036011,1.154980700061409,0.889657872656094,0.3312660541577963
w/o DCP,D:\A题代码_公式包\clear text\cam338_30-01_19-57.jpeg,0.3117820918560028,0.4173193871974945,0.7587625221772627,0.17887046376331048,0.15697825851480318,7.072986602783203,6.926146030426025,0.1585526317358017,0.17122964560985565,1509.6167917176188,1688.851731194075,0.02196081912878788,0.009241832386363636,0.03472014516592026,0.042624522000551224,1.0799546322703215,0.9020123077640975,0.2961453105889697
w/o DCP,D:\A题代码_公式包\clear text\cam338_30-01_20-09.jpeg,0.3167049288749695,0.4204707145690918,0.7644922083074396,0.18053619027849566,0.1564463365352042,7.037978172302246,6.891012668609619,0.15827886760234833,0.17087773978710175,1499.2990746868543,1690.4499889867607,0.023295454545454546,0.008916311553030304,0.03483080118894577,0.04284386709332466,1.0795991804864513,0.9050583987327377,0.2963531013717911
w/o DCP,D:\A题代码_公式包\clear text\cam33_03-02_00-20 - .jpeg,0.3419625163078308,0.4494296908378601,0.8171448924324729,0.19075390481825286,0.17894108081416166,7.299097537994385,7.356991767883301,0.3712427616119385,0.432882696390152,2812.973721846054,3714.5069107213208,0.02382220643939394,0.011689157196969696,0.10315130650997162,0.13024255633354187,1.1660367596214756,0.8965901584012758,0.44666583480691524
w/o DCP,D:\A题代码_公式包\clear text\cam342_12-02_13-39.jpeg,0.5134406685829163,0.5515424609184265,0.997195525602861,0.27477548955462483,0.24065637845586832,7.603672027587891,7.61368465423584,0.3860916793346405,0.42982637882232666,3121.2606686724253,3828.8942756085007,0.12429865056818182,0.015175189393939394,0.10338874161243439,0.12271782010793686,1.1132754583466007,0.9577295384655611,0.509675985737324
w/o DCP,D:\A题代码_公式包\clear text\cam342_30-01_11-13.jpeg,0.41445720195770264,0.48418399691581726,0.8803345398469404,0.2824818083016655,0.2507255908300985,7.662540435791016,7.786561965942383,0.6285414695739746,0.702787458896637,5979.906272242723,7820.638651714763,0.08415601325757575,0.019557883522727273,0.19295933842658997,0.23071785271167755,1.1181242279119998,0.9186553371425883,0.644510377404766
w/o DCP,D:\A题代码_公式包\clear text\cam343_02-02_10-02.jpeg,0.4792594313621521,0.5267966389656067,0.9578120708465575,0.2683384435329303,0.2355411016620021,7.577027320861816,7.583894729614258,0.4046594202518463,0.45317643880844116,3348.8807236442794,4249.518766608085,0.034141216856060606,0.010422585227272727,0.11334922164678574,0.13662347197532654,1.1198959532725765,0.9509931657289722,0.5150879850891567
w/o DCP,D:\A题代码_公式包\clear text\cam343_02-02_10-30.jpeg,0.4957522451877594,0.5372101068496704,0.9767456488175825,0.2844903594526183,0.24813748881796943,7.440582275390625,7.532859802246094,0.41251641511917114,0.4587818384170532,3403.4745611325307,4277.62733029045,0.14172289299242424,0.011029237689393939,0.11493540555238724,0.13754668831825256,1.1121541433532895,0.9537935415366479,0.5231377640045838
w/o DCP,D:\A题代码_公式包\clear text\cam343_17-02_07-41.jpeg,0.5166652798652649,0.5571476817131042,0.9870042150670832,0.251740582829906,0.2247154546083467,7.699215888977051,7.611286640167236,0.3767858147621155,0.4221252202987671,3100.5274349744304,4045.643092600496,0.061073626893939394,0.010721472537878788,0.10607830435037613,0.12854142487049103,1.120332017093333,0.9610131759842362,0.5058583781785249
w/o DCP,D:\A题代码_公式包\clear text\cam346_02-02_10-18.jpeg,0.5031973123550415,0.5470093488693237,0.9945624524896794,0.2507783468988353,0.21843526690857873,7.420135498046875,7.312331199645996,0.23392841219902039,0.2506217956542969,1674.5451454619379,1889.1697972207817,0.019365530303030305,0.007850970643939394,0.045846421271562576,0.053997233510017395,1.0713610819021921,0.9625536288248304,0.4020823336814582
w/o DCP,D:\A题代码_公式包\clear text\cam351_02-02_22-35.jpeg,0.2734836935997009,0.4009256064891815,0.7289556481621482,0.18390589103896884,0.16574667212558805,6.8776679039001465,6.950933933258057,0.27980878949165344,0.31116458773612976,2558.679998296934,3186.467585368371,0.023162286931818182,0.010392992424242424,0.07850117236375809,0.0961204394698143,1.1120615045738145,0.8555947965930425,0.360344205773149
w/o DCP,D:\A题代码_公式包\clear text\cam351_03-02_07-27.jpeg,0.4914361536502838,0.5389042496681213,0.9798259084874933,0.19955735516902234,0.1851982637618702,7.392500400543213,7.385209083557129,0.3474911153316498,0.3892762064933777,2721.520790652125,3367.159090765611,0.0363961884469697,0.010975970643939395,0.09533181041479111,0.1155136376619339,1.1202479249540287,0.9561619694132282,0.45878246787668236
w/o DCP,D:\A题代码_公式包\clear text\cam351_03-02_07-44.jpeg,0.5076578855514526,0.549095630645752,0.9983556920831853,0.20148769625981255,0.18569911623413385,7.394240379333496,7.357739448547363,0.322848916053772,0.3567177653312683,2664.073935541402,3285.7711978606203,0.03650864109848485,0.010564630681818182,0.08896245062351227,0.10678926110267639,1.104906115416466,0.9616207102845321,0.4499998229568329
w/o DCP,D:\A题代码_公式包\clear text\cam351_03-02_09-40.jpeg,0.5125780701637268,0.550708532333374,0.9987117593938655,0.19330166162358436,0.17609545447455213,7.285239219665527,7.251720905303955,0.24635303020477295,0.26913678646087646,2078.891729063624,2509.969817717161,0.03258463541666667,0.008138020833333334,0.06356427073478699,0.07594998925924301,1.0924842110939275,0.9685090738472276,0.4052237549486109
w/o DCP,D:\A题代码_公式包\clear text\cam353_17-02_17-31.jpeg,0.4035477936267853,0.4855894148349762,0.8828898451545021,0.19638598967766824,0.17950418741027777,7.332972049713135,7.328064918518066,0.26675957441329956,0.3018398582935333,2009.997804006326,2467.2336469664633,0.034913589015151514,0.013621567234848486,0.07012960314750671,0.08762809634208679,1.1315052566728065,0.9333471280201427,0.39714303721077676
w/o DCP,D:\A题代码_公式包\clear text\cam359_02-02_21-03.jpeg,0.2795133590698242,0.4065389931201935,0.739161805673079,0.1693302498347997,0.1643062090182385,7.134947776794434,7.222035884857178,0.3163103461265564,0.3837008476257324,2386.888250386463,3186.002990036641,0.008365885416666666,0.00859670928030303,0.08561498671770096,0.11241404712200165,1.2130518328571611,0.8515960829994595,0.40548042697469017
w/o DCP,D:\A题代码_公式包\clear text\cam359_02-02_21-18.jpeg,0.26817789673805237,0.3981902003288269,0.7239821824160488,0.16730815093148035,0.1624245512501243,7.053913116455078,7.160847187042236,0.3065095543861389,0.3747975528240204,2316.550377294227,3138.245869435992,0.007096354166666667,0.007945667613636364,0.08369949460029602,0.11102983355522156,1.2227924641900854,0.84359679775614,0.3984682847747814
w/o DCP,D:\A题代码_公式包\clear text\cam361_03-02_09-40.jpeg,0.47419866919517517,0.5298028588294983,0.9632779251445422,0.2132292236271494,0.2015222671245044,7.475466728210449,7.451844215393066,0.4472214877605438,0.5042663812637329,3629.071645080936,4633.257231743333,0.01229580965909091,0.011002604166666667,0.1306496411561966,0.15762928128242493,1.1275539390987677,0.953504846689067,0.5196705888378206
w/o DCP,D:\A题代码_公式包\clear text\cam366_03-02_00-12.jpeg,0.3298685848712921,0.43050017952919006,0.7827275991439819,0.2217964171894714,0.1977101950287735,7.52022647857666,7.545832633972168,0.3269497752189636,0.3737872838973999,2522.113675216582,3104.679591509711,0.029660866477272726,0.010105942234848484,0.09085330367088318,0.11256777495145798,1.1432559829278828,0.8473553284654075,0.4144156804181632
w/o DCP,D:\A题代码_公式包\clear text\cam366_03-02_00-31.jpeg,0.3378366529941559,0.4384724795818329,0.797222690148787,0.2454428750535744,0.2082078681952979,7.49220085144043,7.474651336669922,0.33426138758659363,0.37041038274765015,2730.620536017265,3271.193979343663,0.050612571022727273,0.012653882575757575,0.09259174764156342,0.11113114655017853,1.1081458975761043,0.8574048587463449,0.4166533253127733
w/o DCP,D:\A题代码_公式包\clear text\cam366_03-02_11-25.jpeg,0.4130368232727051,0.48558899760246277,0.8828890865499323,0.2473256169229226,0.21604503475722636,7.55399227142334,7.512264251708984,0.3815571069717407,0.43445512652397156,3061.211919720442,3998.8419562321037,0.060996685606060606,0.012781131628787879,0.10595045238733292,0.13131409883499146,1.1386371796704458,0.9265875602098829,0.48260303815630284
w/o DCP,D:\A题代码_公式包\clear text\cam366_17-02_20-12.jpeg,0.3232693374156952,0.42557644844055176,0.7737753608010032,0.2568862470934893,0.21159965255798122,7.297445774078369,7.292061805725098,0.2864055931568146,0.3139971196651459,2418.6264164998706,2810.8661792569383,0.06344105113636364,0.01279592803030303,0.07877147197723389,0.09369412064552307,1.096337299743007,0.8505197579906345,0.38315982753884337
w/o DCP,D:\A题代码_公式包\clear text\cam367_17-02_07-56.jpeg,0.4344330430030823,0.4968317151069641,0.903330391103571,0.21283230234461892,0.18988687140275604,7.478891372680664,7.366768836975098,0.29855358600616455,0.32298681139945984,2056.0511431425184,2397.567571834813,0.026982717803030302,0.008969578598484849,0.06512918323278427,0.07748347520828247,1.0818386108601312,0.9408528150179816,0.4021462681001138
w/o DCP,D:\A题代码_公式包\clear text\cam367_17-02_08-21.jpeg,0.44701141119003296,0.5044037699699402,0.9170977635817094,0.21272651461775616,0.19193883273592585,7.443443298339844,7.37563419342041,0.3380776643753052,0.3683888018131256,2227.9282021247627,2606.9072354175632,0.031809303977272725,0.009724195075757575,0.0748986303806305,0.08919262886047363,1.0896574074459204,0.9423271349129002,0.4224209401532987
w/o DCP,D:\A题代码_公式包\clear text\cam372_17-02_17-31.jpeg,0.31844067573547363,0.43768060207366943,0.795782912861217,0.1702434553093139,0.1592983531267586,7.173464775085449,7.1713175773620605,0.28000304102897644,0.340083509683609,2127.0236140941765,2934.0494973425607,0.01075402462121212,0.010179924242424242,0.08013971894979477,0.10524500906467438,1.214570874705967,0.8821206429695823,0.39984304142495347
w/o DCP,D:\A题代码_公式包\clear text\cam378_12-02_14-57.jpeg,0.4867340922355652,0.5328778624534607,0.9688688408244739,0.21901048753281507,0.1974521716323223,7.239611625671387,7.306045055389404,0.36875227093696594,0.4079887568950653,3093.986020265129,3870.237479173216,0.06834457859848485,0.014390980113636364,0.10696219652891159,0.12716558575630188,1.1064033577445407,0.9671148076570716,0.47364521656752545
w/o DCP,D:\A题代码_公式包\clear text\cam378_12-02_15-31.jpeg,0.46088898181915283,0.5152097940444946,0.9367450800808993,0.2230956740329321,0.1961682747880015,7.262061595916748,7.291738510131836,0.3641960024833679,0.3985414505004883,3021.0432626265706,3760.6351073432693,0.061180160984848485,0.009212239583333334,0.10568156838417053,0.12466607987880707,1.0943048245682494,0.9613384925996429,0.45956780477456605
w/o DCP,D:\A题代码_公式包\clear text\cam378_17-02_07-10.jpeg,0.5189263820648193,0.5563333034515381,0.9884849028153854,0.20612654742412,0.18746039163241746,7.436758041381836,7.363190650939941,0.31894245743751526,0.35845109820365906,2650.080981911063,3331.255914342756,0.023197798295454545,0.01210345643939394,0.09183260053396225,0.11071043461561203,1.1238738292941859,0.9688639125877261,0.45498601730784055
